time,temperature_2m,rain,wind_speed_10m
2015-06-29,17.970833333333335,0.20416666666666664,10.104166666666666
2015-07-06,22.005357142857143,0.021428571428571425,8.219642857142858
2015-07-13,18.405952380952378,0.10297619047619049,14.069047619047618
2015-07-20,20.308928571428574,0.07976190476190477,12.026190476190477
2015-07-27,21.07857142857143,0.06190476190476189,10.91607142857143
2015-08-03,18.34702380952381,0.04047619047619048,11.083333333333334
2015-08-10,26.50357142857143,0.01011904761904762,8.461309523809524
2015-08-17,24.89107142857143,0.0005952380952380953,12.049404761904762
2015-08-24,19.44345238095238,0.0005952380952380953,11.875
2015-08-31,21.4375,0.0488095238095238,10.241666666666665
2015-09-07,17.5,0.1494047619047619,12.186904761904762
2015-09-14,14.254761904761907,0.06904761904761905,14.98154761904762
2015-09-21,17.873809523809523,0.1261904761904762,9.488095238095237
2015-09-28,14.16904761904762,0.0625,12.241666666666665
2015-10-05,11.676785714285714,0.0,9.476785714285715
2015-10-12,5.126785714285714,0.016666666666666666,13.811904761904762
2015-10-19,7.682142857142857,0.15833333333333335,14.338690476190477
2015-10-26,8.19047619047619,0.05416666666666666,12.170238095238094
2015-11-02,5.376190476190477,0.0005952380952380953,10.827976190476189
2015-11-09,5.695833333333333,0.05892857142857143,11.204761904761906
2015-11-16,9.230952380952381,0.10059523809523808,19.070833333333333
2015-11-23,6.395238095238096,0.07083333333333333,14.96547619047619
2015-11-30,0.2119047619047619,0.03273809523809524,12.0375
2015-12-07,5.827976190476191,0.019642857142857146,17.88095238095238
2015-12-14,3.0708333333333333,0.050595238095238096,14.54107142857143
2015-12-21,5.0095238095238095,0.026785714285714284,13.113690476190476
2015-12-28,7.9922619047619055,0.022619047619047622,18.479166666666668
2016-01-04,-7.4869047619047615,0.0,13.344642857142858
2016-01-11,-4.0476190476190474,0.01904761904761905,11.520238095238096
2016-01-18,-3.255952380952381,0.01666666666666667,10.254166666666666
2016-01-25,-5.2994047619047615,0.01011904761904762,11.277380952380952
2016-02-01,4.298214285714286,0.0375,18.667261904761904
2016-02-08,3.9988095238095234,0.06071428571428572,18.925595238095237
2016-02-15,4.026785714285714,0.1351190476190476,13.607738095238094
2016-02-22,3.7464285714285714,0.15595238095238095,15.474404761904761
2016-02-29,1.0029761904761905,0.020833333333333332,11.160119047619048
2016-03-07,3.0952380952380953,0.04047619047619048,11.089880952380952
2016-03-14,3.810714285714286,0.019642857142857142,11.729166666666666
2016-03-21,3.169642857142857,0.01666666666666667,14.711309523809524
2016-03-28,3.8125,0.05238095238095238,9.300595238095237
2016-04-04,7.780952380952381,0.07380952380952381,11.698214285714286
2016-04-11,11.19047619047619,0.07916666666666668,12.514880952380953
2016-04-18,11.060119047619047,0.06488095238095239,9.376190476190477
2016-04-25,7.729166666666667,0.030952380952380953,13.599404761904761
2016-05-02,8.445833333333335,0.10119047619047619,8.313690476190477
2016-05-09,14.621428571428572,0.02976190476190476,9.883333333333335
2016-05-16,14.116666666666665,0.13095238095238096,11.80952380952381
2016-05-23,14.454761904761906,0.01011904761904762,8.714880952380952
2016-05-30,20.054166666666667,0.02857142857142857,10.344642857142858
2016-06-06,18.93154761904762,0.08154761904761905,11.847619047619048
2016-06-13,15.8625,0.029166666666666664,9.891666666666666
2016-06-20,19.59642857142857,0.13988095238095238,12.102380952380953
2016-06-27,23.08511904761905,0.13690476190476192,9.54642857142857
2016-07-04,20.883333333333333,0.09880952380952382,7.933928571428572
2016-07-11,18.551785714285714,0.10357142857142856,15.439285714285715
2016-07-18,18.011904761904763,0.43690476190476196,11.654166666666667
2016-07-25,19.40833333333333,0.0035714285714285718,9.026190476190477
2016-08-01,22.103571428571428,0.17142857142857143,6.949999999999999
2016-08-08,19.85,0.04285714285714286,10.223809523809523
2016-08-15,16.544642857142858,0.1136904761904762,9.678571428571429
2016-08-22,18.226190476190474,0.09047619047619047,9.0875
2016-08-29,20.425595238095237,0.0035714285714285718,8.727380952380953
2016-09-05,18.429166666666667,0.05178571428571428,9.8375
2016-09-12,20.60654761904762,0.0011904761904761906,6.578571428571429
2016-09-19,16.182738095238093,0.0,11.245238095238095
2016-09-26,11.91607142857143,0.019047619047619046,9.504761904761905
2016-10-03,15.111904761904762,0.10119047619047619,10.928571428571429
2016-10-10,7.833333333333333,0.22976190476190478,13.418452380952383
2016-10-17,5.6875,0.06666666666666667,17.59107142857143
2016-10-24,7.354761904761904,0.1886904761904762,13.244642857142857
2016-10-31,6.943452380952381,0.13095238095238096,15.635714285714286
2016-11-07,4.692857142857143,0.16547619047619047,14.14642857142857
2016-11-14,0.5839285714285714,0.013095238095238096,8.941666666666666
2016-11-21,5.964285714285714,0.0761904761904762,16.014880952380953
2016-11-28,3.338095238095238,0.007142857142857143,14.635714285714286
2016-12-05,-0.03571428571428571,0.07202380952380952,15.820833333333335
2016-12-12,3.330357142857143,0.15654761904761905,18.989285714285714
2016-12-19,-1.1630952380952382,0.008928571428571428,9.933333333333334
2016-12-26,1.5571428571428574,0.05,14.366666666666665
2017-01-02,0.6273809523809524,0.007738095238095238,18.050595238095237
2017-01-09,-8.18452380952381,0.02142857142857143,14.952380952380953
2017-01-16,-3.248214285714286,0.004761904761904762,13.885714285714286
2017-01-23,-3.123214285714286,0.0041666666666666675,10.023214285714285
2017-01-30,-2.786309523809524,0.0,10.57202380952381
2017-02-06,-2.3964285714285714,0.004761904761904762,10.12202380952381
2017-02-13,-7.634523809523809,0.0,14.826785714285714
2017-02-20,-0.13154761904761905,0.02976190476190476,11.424404761904762
